County Name,Housing Units,Raw Testing Disparity,Smoothed Testing Disparity,Raw Mean Radon Level,Smoothed Mean Radon Level,Raw Test Count,Smoothed Test Count
Appling County,8613,NA,5.37295355408632,NA,0.721782744605097,NA,3.34398599875669
Atkinson County,3517,NA,6.42894863041164,NA,0.843186214425887,NA,1.337923845125
Bacon County,4821,NA,4.93815505656443,NA,0.706582122255031,NA,2.83376840444305
Baker County,1664,NA,11.1480610125503,NA,1.39455308620565,NA,0.74734998529826
Baldwin County,20725,6.90888721636659,16.7949482306268,2.2,2.18895834209127,15,15.0554672406307
Banks County,7838,8.33948857353141,20.6252711936439,3.9,3.89272015945506,57,57.1339044265249
Barrow County,29782,11.0177134305709,27.1296595929967,5.6,5.49891234928003,321,321.944956401239
Bartow County,42298,7.13503969952918,17.5449471158714,3,2.99593477417556,177,176.927221820493
Ben Hill County,8066,1.60384410666779,5.93112106058911,0.5,0.814410058237318,5,4.29845256925273
Berrien County,8848,4.34152962535669,8.97596314686171,1.1,1.04921360229335,1,1.91173773910757
Bibb County,70019,3.13453878028765,7.87424815236118,1.1,1.19894763087862,99,98.6522489388792
Bleckley County,5324,3.76772885625252,10.1129227729355,1.1,1.31113237537939,2,2.93910578450562
Brantley County,8224,NA,3.68480234554465,NA,0.551115220940964,NA,4.22898868219432
Brooks County,7849,5.81007822641818,12.1978413650717,1.7,1.45930622749209,3,2.58553593914698
Bryan County,15272,8.78618142230978,10.4884824758275,2.1,1.14946426727989,1,2.10208901808806
Bulloch County,31851,2.86281339960863,6.63965734794198,0.9,0.909760948249778,21,18.9375244529665
Burke County,10161,3.0643888140327,7.59042484526423,0.9,0.97257989439849,4,3.9015120586122
Butts County,9515,7.28602558727513,20.8401790314958,2.6,3.0587273523242,15,16.7447259858003
Calhoun County,2406,3.71942518530421,10.3294045581675,1.1,1.34438418969354,1,1.36829988309854
Camden County,22606,2.31898172667464,4.34865988831471,0.7,0.619634951296567,11,10.744373124606
Candler County,4797,NA,7.33055111713523,NA,0.910386581358084,NA,1.38146947142225
Carroll County,46013,10.9669839644157,26.9236733578016,4.6,4.50416021174397,190,190.228562763115
Catoosa County,27735,8.2837460915754,20.4068900568548,3.1,3.07487086621779,59,58.5874633612893
Charlton County,4564,0.365934563574618,3.43256368461422,0.1,0.487845811310378,1,1.43754662959793
Chatham County,127433,2.4164485754627,5.58506173197935,0.7,0.733560407112318,45,44.2102205246642
Chattahoochee County,3335,NA,12.1367019718297,NA,1.6323673125181,NA,2.39080913852217
Chattooga County,11051,18.0640550150878,38.9064800788134,6.3,5.35090363763978,15,14.7173753879262
Cherokee County,97492,5.20226056169404,12.5617049560914,2.7,2.70526746676816,1154,1153.05224367499
Clarke County,53633,4.31864233482183,10.3332977464825,2.2,2.22205844438143,584,584.190348136473
Clay County,2130,NA,12.6206003254257,NA,1.65769517329851,NA,1.37379647163421
Clayton County,106360,7.09814401955767,17.7363409377594,2.5,2.54541932854033,154,156.494579603947
Clinch County,3018,2.4358034648077,5.62482076020919,0.7,0.754460406704074,1,1.21633478471854
Cobb County,304819,4.71254040298946,11.2672861874178,2.4,2.40223366380406,3315,3313.85730869148
Coffee County,17422,3.94422659995681,7.22770933355153,1.2,0.952886238985901,9,8.33087334979068
Colquitt County,18753,1.98602037897924,11.3298274659235,0.5,1.2527909557441,2,3.1627220537875
Columbia County,59836,4.16867080567379,10.2238681450049,1.4,1.44783007822614,63,62.1827796070357
Cook County,7487,15.1098005491994,15.2532839449726,3.9,1.63214190676291,1,1.06951676137924
Coweta County,56539,5.83934593679253,14.2952819199364,2.9,2.9163793510714,548,544.878143418371
Crawford County,5409,7.55059136871178,15.7330417801163,2.2,2.02931446516361,2,3.55225630458199
Crisp County,10811,0.40338658673479,9.83087366917318,0.1,1.12367621552766,1,2.19123120875786
Dade County,7329,7.11340866085003,17.6604435725876,2.7,2.71338200467312,17,16.6694043854359
Dawson County,12208,5.22276167581492,13.1043692156843,2.7,2.80686622582492,142,141.733887950964
Decatur County,12245,5.92602795682571,12.3733755062866,1.7,1.4884649996591,4,4.28418461445695
DeKalb County,317646,5.09857031285648,12.2700516856079,2.6,2.60225839992472,3475,3473.37573759174
Dodge County,9849,2.58465349924951,7.8648344489348,0.7,0.992195625354951,2,3.59197623629055
Dooly County,6238,NA,10.6397483648711,NA,1.40115756197796,NA,4.05097027841019
Dougherty County,40507,2.51610566565864,6.91538578713558,0.8,0.964071463448196,29,27.6020291654696
Douglas County,53384,11.3213503456956,28.1073730289644,5.2,5.1338043352797,355,354.520308517617
Early County,4981,9.50960232899152,14.060508189572,2.8,1.707452044723,2,2.01422292624896
Echols County,1604,NA,7.9901428466992,NA,0.980796332313612,NA,0.430433157087482
Effingham County,23996,4.52016352615552,8.68370673742707,1.3,1.06990726919472,8,7.75880536666049
Elbert County,9672,4.74278554260613,11.5225928710313,2.6,2.63262120591488,145,142.702386791841
Emanuel County,9937,2.79807870287407,8.25701829198102,0.7,0.992764255279425,1,2.54196195067041
Evans County,4772,NA,7.60203401612042,NA,0.940030791205041,NA,1.32382913505295
Fannin County,17744,9.74561650746982,24.0875282112168,5.5,5.4394437921427,300,298.330875809261
Fayette County,43488,5.77100765057922,13.9968062453091,3.4,3.3942047485017,873,871.580760010972
Floyd County,40774,6.11022079045402,15.5704845286584,2.4,2.49569209865045,116,114.404498495153
Forsyth County,87537,4.32328674868805,10.2659495355538,2.4,2.40512730676077,1383,1382.07685458991
Franklin County,10778,10.6648151019142,25.7510505172179,4.1,3.99258502665932,27,28.4371014533199
Fulton County,488670,5.80741868589946,14.1078004320533,2.9,2.90029926855084,4858,4856.88587705332
Gilmer County,17440,9.25157211002748,22.7739558757096,5.2,5.12334298373679,290,286.989738255599
Glascock County,1541,NA,13.6219398882619,NA,1.72219949658954,NA,0.788252498064786
Glynn County,44004,1.65053473759301,3.55663956736717,0.5,0.530448783949406,22,21.7738490195745
Gordon County,22886,8.16495536283511,20.3877475227649,2.9,2.95241896564651,35,37.2664546158175
Grady County,10947,NA,12.5312895322693,NA,1.57031072839462,NA,5.20386626009548
Greene County,10468,5.37657998559217,13.0740734008678,2.5,2.50776920001425,74,72.8186631168664
Gwinnett County,316334,7.32514735712388,18.0496334671142,3.9,3.89882262441061,4187,4185.48913030479
Habersham County,18750,9.74606086087141,23.8722158811367,4.5,4.41817266971688,128,128.372034702157
Hall County,76167,7.42065422532743,18.2809029526111,4.2,4.19381575695267,1303,1302.81441421134
Hancock County,5436,7.20640475048474,15.7818110734487,2.3,2.11561043142235,4,4.75910105529255
Haralson County,12605,8.82598454140883,22.6921584367261,3.2,3.31653396141783,22,22.3685642032896
