County Name,Housing Units,Raw Testing Disparity,Smoothed Testing Disparity,Raw Mean Radon Level,Smoothed Mean Radon Level,Raw Test Count,Smoothed Test Count
Koochiching County,7960,4.87914161179877,12.2937416128263,2.8,2.93524449470023,144,143.930075511365
Lac qui Parle County,3698,8.83015960583078,21.9236570549642,7.1,7.07902339027227,211,210.164698532149
Lake County,8029,3.99827522117225,9.85461638238843,2.5,2.61139878430152,202,202.040294132837
Lake of the Woods County,3886,7.40989284187367,20.7221990762382,2.7,3.33910073151915,7,12.2429504235297
Le Sueur County,12878,8.71811024151791,21.6185775909286,7.5,7.48104563714927,886,886.585807430285
Lincoln County,3145,14.0172708510363,34.1992879245213,10.3,9.96279980752093,137,137.894988097058
Lyon County,11350,9.13529343352193,22.890879094399,7.5,7.54104063060536,687,685.853480943473
McLeod County,16043,6.81245019124058,16.7646125756548,6.1,6.10958815081506,1226,1223.84862770612
Mahnomen County,2783,11.46126779823,27.9289159856096,6.5,6.36081415013391,48,49.4568646915448
Marshall County,4820,11.9806240898532,28.4703429370208,7.1,6.66943246546738,99,96.9020579849561
Martin County,9973,12.8006113215957,31.8582089204666,9.2,9.08116913385251,405,406.438523444192
Meeker County,11037,7.07003976895439,17.4350363094726,6,6.00514069668062,732,729.804553966579
Mille Lacs County,13036,5.66064382781073,13.8283776220737,3.4,3.43353676773358,282,285.043838360274
Morrison County,16331,5.30298819559798,12.7992769329012,4.1,4.09136493206473,831,824.810116779265
Mower County,17092,9.8164664307785,24.7671715934951,6.4,6.47368192185793,500,504.865090259451
Murray County,4663,12.0334287458328,29.8669249075242,9.3,9.18029312587367,237,237.256857313906
Nicollet County,13691,6.76958401765391,16.6983507230689,6.9,6.93173326510464,1430,1428.42561537669
Nobles County,8691,14.3693056413091,36.0736636119266,9.5,9.44874659278345,267,269.59044300639
Norman County,3445,8.09801103244309,20.7042721129982,6,6.1234114305819,154,149.871253872337
Olmsted County,68153,8.9397820763968,22.2972521861377,6.3,6.31297701152547,2597,2601.03433315701
Otter Tail County,36368,10.0398595528857,25.0465462053631,5.7,5.69159515636612,630,632.34611260124
Pennington County,6654,9.86463509543781,24.3936092675768,6,5.93469578902771,151,150.477841230577
Pine County,17745,6.59912408327014,16.2963884648419,3.5,3.54337584668997,231,235.834829675442
Pipestone County,4521,9.01124245138946,22.7055523193228,8.2,8.26637454959386,360,357.407076980616
Polk County,15115,13.5933117448562,33.261395877805,8.6,8.3223013768524,397,395.271062276584
Pope County,6723,4.81497060005684,11.6598395748335,5.3,5.33824228195411,830,823.340021328732
Ramsey County,221270,4.63116983065471,11.0440325571218,3.4,3.39996603957135,9612,9612.92848009224
Red Lake County,1948,7.9100938822233,21.2742441838458,5,5.39386718652892,51,50.5330112274941
Redwood County,7342,9.77100632560104,24.4700518266116,8,8.020016939321,441,440.352850492502
Renville County,7353,13.7117171809474,32.7479168882921,9.9,9.41095918414321,303,306.930126976889
Rice County,25280,6.42539549678312,15.7482368209489,6.2,6.21067155871873,2325,2322.49444626335
Rock County,4343,12.2348059720433,30.6902654494284,9.3,9.25899098588056,210,210.056171129933
Roseau County,7658,10.133220973326,25.392238718338,4.6,4.6419269874791,48,50.2876137875278
St. Louis County,105306,4.62039819704486,11.0236379319893,3.4,3.40173830150499,4608,4605.44952432365
Scott County,52722,6.27398789331179,15.3243332516921,5.5,5.50195610783656,3813,3812.32459394592
Sherburne County,34757,5.00056912289784,11.9956623702076,4.1,4.09369272429524,2096,2091.27922793011
Sibley County,6630,11.1496558964519,27.1407594534845,9.2,8.92991926634532,407,407.116173583226
Stearns County,65662,7.09426628584869,17.4478465105784,5,4.99993698731402,2503,2506.51716329016
Steele County,15824,7.52851836335941,18.6224507275324,6.9,6.90668804890985,1283,1280.89596531555
Stevens County,4268,7.09585775034915,17.4142245831504,6.6,6.55677930402391,359,355.41216901123
Swift County,4836,7.37144011878217,18.2799698520432,6.2,6.23477434751472,313,312.335543250924
Todd County,13394,8.87363888244399,21.7673917432015,5,4.95081400172696,225,229.11435772389
Traverse County,2103,10.2539988073601,24.619110681959,6.7,6.50874728925485,62,63.7869521286878
Wabasha County,10306,8.68487118196492,21.496030533944,7.2,7.17613507578723,641,640.478609232527
Wadena County,7199,6.11338862142677,16.0548491437501,3.5,3.75077149593451,129,128.365154079597
Waseca County,7959,9.09997157615518,22.5879893168061,7.5,7.47648407001308,487,487.372093207642
Washington County,100996,4.5223685010481,10.7533306676766,3.7,3.69749264692265,6054,6054.30835982389
Watonwan County,5050,8.91294139202575,22.5445883423567,7.2,7.31949036547186,292,293.047271442392
Wilkin County,3157,7.52774320582835,20.4668776472484,4.7,5.14128196669729,79,78.3829455149261
Winona County,21327,5.10323536405575,12.3098961430734,5.6,5.6145531688777,2616,2612.32737760079
Wright County,53282,5.88910200804264,14.3194896643633,5.2,5.19957315036666,3927,3927.81760245927
Yellow Medicine County,4763,10.1489472636221,25.6097141080707,7.7,7.76250865312784,229,229.036466719966
