County Name,Housing Units,Raw Testing Disparity,Smoothed Testing Disparity,Raw Mean Radon Level,Smoothed Mean Radon Level,Raw Test Count,Smoothed Test Count
Adams County,178519,7.55338339410049,18.6477539462436,4.8,4.79968670440097,4765,4764.06790594354
Alamosa County,7160,6.45904357235747,16.399100034565,3.3,3.41134548375478,79,78.2644687361798
Arapahoe County,257325,7.90161930750395,19.5544773944511,5.6,5.59953051335373,9988,9985.74865434163
Archuleta County,9685,5.43576768602169,13.2829885337588,4.5,4.53848631759282,600,597.697983392831
Baca County,2259,10.9890717688079,26.8633218908216,5.9,5.74287435443169,31,30.8395612656541
Bent County,2277,9.63150787193523,24.12413901645,5.2,5.20934593290191,32,31.5141179555115
Boulder County,140551,5.83740331392644,14.1909887865791,5.1,5.10158639125617,10075,10072.0035276125
Broomfield County,29675,6.21469827348463,15.1611947863388,5.1,5.1001778875282,1794,1793.19673631752
Chaffee County,11498,13.1365374088592,32.9929133307407,9.8,9.73878632042709,525,523.728646482821
Cheyenne County,1010,12.2439356786945,30.5872047161839,5.5,5.51881280587751,6,6.29583645335309
Clear Creek County,5847,15.9849830195969,40.2888797980662,9.9,9.82630984016524,142,141.746798209235
Conejos County,4483,6.85158854370918,19.5572495444311,2.7,3.16447642648213,13,14.2690699239928
Costilla County,2880,13.5407988945656,31.2076355037944,5.6,5.19967630877534,11,11.6126308600151
Crowley County,1601,13.3636233782782,34.1601165824357,4.9,5.39391900238603,3,4.98849190361255
Custer County,4495,11.7897272326072,29.9130526730953,7,7.05103954282593,93,92.3561501289507
Delta County,14912,14.1690398722377,35.645330213673,8.2,8.15691474536485,279,278.971339012719
Denver County,338341,7.31306750505183,18.0234300082893,4.5,4.4999180571108,8021,8022.93270091562
Dolores County,1738,9.94654266261475,42.9293579711343,3.6,6.45074826654127,3,4.31777390654443
Douglas County,132251,5.64587631490465,13.6905038694173,4.5,4.50172163777908,7358,7357.05269427237
Eagle County,33174,12.5699232346864,31.6316770891837,7,6.9890851384874,531,532.349215313804
Elbert County,9991,6.24742030294966,15.3048618438391,4.6,4.61482366770494,438,436.554234412089
El Paso County,280718,8.19628559792584,20.32725118401,5.4,5.40097036304553,8520,8520.73507396855
Fremont County,20088,12.5655657960632,31.9551647561598,7,7.0641095794883,322,323.565774141838
Garfield County,24363,6.39044947744243,15.6410659591437,5.3,5.30274244083443,1517,1515.2913564987
Gilpin County,3765,14.1075341181363,35.3604578806544,11.8,11.6707216324412,240,238.268312707173
Grand County,17146,20.7041579376365,52.2696613334919,7.8,7.86318059019294,38,42.484674044479
Gunnison County,12228,9.69935856539724,24.4610499964052,6.3,6.35189271016499,353,351.947140830344
Hinsdale County,1438,113.860501607809,168.304358969995,53.8,30.1958709434881,11,9.76535290968525
Huerfano County,5333,11.0252013296959,27.9332227352999,5.8,5.85499386037866,67,67.1383402546011
