County Name,Housing Units,Raw Testing Disparity,Smoothed Testing Disparity,Raw Mean Radon Level,Smoothed Mean Radon Level,Raw Test Count,Smoothed Test Count
Adair County,9415,13.9566032490171,33.1984314643948,3.8,3.8130507446956,2,3.28388101082895
Alfalfa County,2714,100.604768409385,110.119142385423,29.3,12.5142582768888,1,0.96919067008762
Atoka County,6421,NA,12.5439055896104,NA,1.37047337075004,NA,1.09087893500413
Beaver County,2687,NA,28.7454461105374,NA,3.6777689225826,NA,1.76858405851881
Beckham County,10054,4.93530467664135,11.791730579027,1.4,1.41509309565831,3,3.23845865415944
Blaine County,5199,NA,27.4499036382069,NA,3.29716149225507,NA,2.42788786924985
Bryan County,20595,2.58825707777546,8.2937619485871,0.6,0.895291366379734,1,2.08332682305806
Caddo County,13249,NA,19.9446546442412,NA,2.28019030989242,NA,3.96661286645729
Canadian County,49459,38.1038942122371,77.7900402072441,11.3,8.88550062824719,21,19.0645486976987
Carter County,21868,7.68836425545158,14.9857539639632,2.2,1.71374840552314,7,5.44314222877074
Cherokee County,22400,24.0483683643497,58.5182630627157,9.1,8.50278443960991,51,45.5710520224563
Choctaw County,7624,17.1895338814382,24.9526465647299,4.8,2.66912725199158,2,1.26660824794918
Cimarron County,1577,17.1404757632382,38.372618539492,6.3,5.47619940369732,3,2.43660471517033
Cleveland County,117076,4.42590796112089,11.3085890784846,1.2,1.28810197957097,24,24.4469019536831
Coal County,2821,NA,10.0418167439136,NA,1.15128946000531,NA,0.558985323450024
Comanche County,51644,3.71301987245284,8.94753488883747,1,1.03480245642395,10,10.1300749992433
Cotton County,2990,NA,7.52303036388438,NA,0.892245000391961,NA,0.5993544225644
Craig County,6741,9.17200526183451,21.627169530399,2.6,2.58653641788212,2,2.65746911138022
Creek County,30771,3.83695577125951,9.44887512426326,1.1,1.15775710720336,10,10.1637742186333
Custer County,12738,8.74936387243702,20.041750686604,2.3,2.29910775172521,2,3.62790549789051
Delaware County,25682,24.8052707563278,59.8954001660288,8.5,7.94434586910681,31,28.4559074845407
Dewey County,2452,18.5407214297854,35.7509827177177,7.1,4.8769130064676,6,3.02140771877147
Ellis County,2273,NA,27.4095888145119,NA,3.47978940474577,NA,1.55050037776524
Garfield County,26775,13.4235341106043,30.6027425002962,3.6,3.43130636393128,5,7.37982837853424
