County Name,Housing Units,Raw Testing Disparity,Smoothed Testing Disparity,Raw Mean Radon Level,Smoothed Mean Radon Level,Raw Test Count,Smoothed Test Count
Fairfield County,375360,5.92013917739348,14.4025839800696,3.5,3.50105678688226,7638,7637.38009086216
Hartford County,381401,5.85773923927165,14.2561939873217,3.1,3.10448004942852,4918,4925.64684095089
Litchfield County,88428,12.0324208947228,30.1680457168626,6.9,6.8689569423756,1595,1592.75301108005
Middlesex County,76649,7.22566199538714,17.7929619375873,4.3,4.29554212844144,1600,1595.16301861583
New Haven County,368670,7.06964257683755,17.3891963168845,3.8,3.80108403804514,5084,5090.24543873909
New London County,124233,7.10385957022163,17.4669912769537,4,3.99874941466899,2081,2084.33511967536
Tolland County,60285,6.14552749108818,15.0007100262823,3.7,3.70179569244747,1316,1311.81057456062
Windham County,49966,7.38637799076473,18.2036944415147,4.7,4.69363419927227,1340,1335.82106751883
