County Name,Housing Units,Raw Testing Disparity,Smoothed Testing Disparity,Raw Mean Radon Level,Smoothed Mean Radon Level,Raw Test Count,Smoothed Test Count
Adair County,3718,21.001808019587,48.767657447406,13.3,12.2081057005691,98,100.763485378808
Adams County,2012,12.8353152090482,31.5503418483385,9.2,8.99767120343912,81,81.55691432539
Allamakee County,7857,11.5515998436243,28.938821993717,9.6,9.55256157705302,492,491.689633043202
Appanoose County,6646,7.71924769086474,19.3031723372299,4.4,4.44905174060515,117,116.67164694639
Audubon County,3012,14.5489572766006,36.1941764232621,12.1,11.870367207102,189,188.227237351311
Benton County,11189,10.3731654944455,25.7286776237677,8.6,8.51760934167173,696,696.167294389792
Black Hawk County,58457,6.92216920002587,17.0808598667534,5.5,5.52240838598742,3223,3220.9267441396
Boone County,12074,7.90973350059636,19.6040500295285,7.7,7.69610573718625,1134,1129.4125683657
Bremer County,10590,6.9946929496153,17.2296251936716,6.7,6.70333921181359,957,955.483061726944
Buchanan County,9125,8.70446713784522,21.5480281878774,7.2,7.17120508891562,564,564.272853127645
Buena Vista County,8295,10.3797883403987,26.0213234318403,9.6,9.61544315246835,688,689.009352265845
Butler County,6818,8.67547796214085,21.6381950431313,6.9,6.93686982138915,377,379.58071173573
Calhoun County,5147,8.55564277579309,21.4316901315938,8.5,8.54809985031457,507,505.002910274831
Carroll County,9564,12.4305871613642,31.3326651602753,10.3,10.2987887212445,594,593.989927306601
Cass County,6574,13.8147886391044,34.7516056706148,10.6,10.5339588003554,327,326.868862271128
Cedar County,8271,7.23727609970273,17.6732857226546,7,6.93764531037161,765,762.803710861698
Cerro Gordo County,22369,7.56440418544882,18.7818078845689,6.7,6.73380698212693,1662,1661.85062830857
Cherokee County,5775,9.12855951502174,22.7656186984563,10.6,10.5858165672008,795,791.839774984323
Chickasaw County,5697,7.72644319988783,19.1818428291408,7.3,7.32693082181081,498,497.558305813964
Clarke County,4414,7.51512519733445,19.5218923743,4.8,5.04336938010588,120,119.996054640985
Clay County,8295,12.566921457774,31.3748601841064,12,11.8759288371307,744,743.158537078896
Clayton County,9164,12.9423658028112,32.0245149142052,8.8,8.66640254961975,310,314.836717789835
Clinton County,22226,7.25135167107273,17.8780427099069,6,6.0054850943633,1375,1376.60158774908
Crawford County,7068,12.26484200665,30.8362538042213,9.6,9.60183534053447,373,376.535685529521
Dallas County,38984,8.17030884249322,20.3466563908588,6.7,6.72767115331739,2352,2350.58196546934
Davis County,3598,8.62120383646477,20.2278557856421,5.3,5.00947863414414,85,84.5627218185543
Decatur County,3851,5.299694697307,14.8247557930572,3.2,3.66569029474677,85,84.1374533730143
Delaware County,8103,6.67879797352496,16.5558251026138,5.6,5.65934689994861,520,519.716843488745
Des Moines County,18615,11.7387111692579,29.3353573087224,7.2,7.15051937608728,436,435.707630060703
Dickinson County,14283,11.9816186003776,30.1275478863434,9.7,9.70873478805438,831,832.219759899187
Dubuque County,41760,5.84552379056239,14.226871926978,5.6,5.60796129404738,3775,3773.31386857888
Emmet County,4824,9.32939047686091,23.3357815763294,8.8,8.81609348334984,420,419.630135263512
Fayette County,9598,8.65364696136512,21.4513975723091,7.8,7.77227013817502,746,743.726811268197
Floyd County,7588,7.36195126324217,18.2379381238702,7.1,7.12897676450773,697,695.134806284564
Franklin County,4843,10.1113461177508,25.1076709374994,8.5,8.43594802196456,313,312.481857400381
Fremont County,3436,11.8757031528035,29.7639644094446,9.7,9.66964136479527,205,204.853076784599
Greene County,4542,14.5685375964609,35.7730457751512,9.7,9.50948655479938,143,146.987745349995
Grundy County,5587,9.84500488763344,24.5039423986608,9.4,9.32552359527461,501,496.412817167111
Guthrie County,5828,15.1825679013866,37.9732169954215,11.2,11.0595602371798,257,257.090955415797
Hamilton County,7225,11.3680110230469,28.5210975866861,7.8,7.81726453868491,252,255.030414038444
Hancock County,5347,8.20517887003644,20.2874398450831,8.9,8.8601440076708,640,636.448158846936
Hardin County,8168,10.2696772658976,25.9325952269734,7.5,7.57422248504762,349,350.220709252019
Harrison County,6875,10.3081137698267,25.8907468949985,8.1,8.14299888474917,367,369.181841453014
Henry County,8459,11.0630633310197,26.8970397721772,6.5,6.33391031525633,168,171.160144671456
Howard County,4369,9.14848777630364,22.7045170882232,8.7,8.66368157738284,388,388.32662357635
Humboldt County,4748,9.38302983465686,23.4307391561861,8.6,8.6030149822152,385,384.898112516974
Ida County,3449,8.8988428374661,22.1726657580374,9.5,9.48767850524031,399,397.249720130927
Iowa County,7358,8.52178394978521,21.1195317641918,7.4,7.38261367586606,519,518.426775998576
Jackson County,9613,6.33068715915426,15.4786961000043,6.6,6.60058023364937,1056,1054.56137523575
Jasper County,16391,15.8340261492453,39.6463321614024,11.8,11.6374704424274,746,745.831601856054
Jefferson County,7717,3.85061001780817,9.16003326365819,4,4.0417391958973,841,833.31092356319
Johnson County,66257,4.49630839693581,10.7147526263647,4.7,4.70841333659124,7321,7314.87169872091
Jones County,8998,9.4368534445136,23.1969183891827,7.8,7.69197903637979,555,556.27210976135
Keokuk County,4868,9.76994493270362,23.8797275417486,7.2,7.05361373680041,214,215.254908417125
Kossuth County,7516,9.90797633532782,24.8808718325643,8,8.0522828746959,434,437.453699277535
Lee County,16235,8.82526943542984,22.0064422166265,5.3,5.31395600254434,351,351.132619689461
Linn County,98821,4.90537180751097,11.773603132765,4.8,4.80557680695176,9395,9393.9563271308
Louisa County,5060,11.0200274163215,26.8514333935918,6.4,6.28694706383257,96,100.257000333365
